N,P,K,temperature,humidity,ph,rainfall,soil_type,season,region,crop
43.78154916864521,66.61952924718466,74.17592291307835,21.694744529504877,33.70357097820824,7.069225406703035,60.92066154085235,sandy,rabi,semi-arid,chickpea
75.4200345742102,39.52540571520481,51.731620522804285,18.422183316470246,52.97542147536295,6.737607045944061,43.15635345826084,alluvial,rabi,north,wheat
94.3690628337221,43.40791408002106,18.596666443429797,27.150517939339004,80.66284824690524,5.752055664825993,253.63633238601648,clayey,kharif,coastal,rice
80.13434224895832,23.13531848765898,30.085246403632567,27.445798621996097,82.92464024730147,6.111317850868195,216.8163025723988,clayey,kharif,coastal,rice
93.59910989412869,45.75343117845526,11.689716207207937,23.689168043668648,66.0311565771315,6.417891493243563,195.9686247235013,laterite,kharif,hills,coffee
114.92883144871485,47.701769431919324,14.454475097930654,30.195836613631876,67.59583305794672,6.969393802883034,69.78343083190833,black,kharif,deccan,cotton
89.89843392837443,25.451775147422108,56.03423320014605,29.246309973106978,82.48489599418221,6.327209018243676,171.8015606840025,clayey,kharif,coastal,rice
58.63894535656668,81.62458244000213,55.248177610247225,24.55793668852561,47.61840250208788,6.5591450190649345,48.93596766579005,sandy,rabi,semi-arid,chickpea
112.84850834228871,37.86609587653324,13.52557781694632,28.681653451568966,62.54480014166029,7.011677053892699,96.61712409901742,black,kharif,deccan,cotton
140.7251743696973,38.49998263751488,13.911193083194897,28.44898571277208,59.05866709976735,6.488492737582739,19.74648988652514,black,kharif,deccan,cotton
70.25031963285822,56.45640120209266,21.615886014777992,17.080534771705622,58.68664073735485,6.9209334148235016,74.60482305023534,alluvial,rabi,north,wheat
41.24884718824585,86.7837913199313,69.97308791995897,21.867738409137278,44.55674368091656,7.091801964279714,44.98763708022693,sandy,rabi,semi-arid,chickpea
71.38982648971592,47.26165196430975,27.924739692721175,18.398377412665045,46.188163418108246,6.921503913245051,49.33197892206759,alluvial,rabi,north,wheat
92.67509342252046,31.40707537116762,44.425009408989986,25.274011318507803,89.27070180784364,6.182525931154812,216.30275272909478,clayey,kharif,coastal,rice
93.58548959274223,37.784638842692,47.769816288513695,26.975435774768467,88.2099818885374,5.837722660085776,219.75830698423465,clayey,kharif,coastal,rice
108.95401383820459,27.57615537969328,0.0,26.73305647992896,54.120993690800375,6.745886234483032,51.2223969280479,black,kharif,deccan,cotton
62.96465553423728,45.24228523540176,26.585895713127027,17.9510118914703,52.349849234962036,6.533920473233336,51.56304520477588,alluvial,rabi,north,wheat
115.37523232339598,45.09129070374037,19.63000983098979,28.614124802530796,53.34812758615992,6.619221240243708,93.29248107973693,black,kharif,deccan,cotton
100.99589093037319,48.90742563752173,57.42382073069673,24.64317496087913,70.77776343949668,6.1463861319687965,72.92481554825176,loamy,kharif,plains,maize
99.28972292720891,38.86052542345125,29.918122276449665,25.51593381175577,87.90355672694821,6.460138959921205,230.8630853661039,clayey,kharif,coastal,rice
104.04254361517141,35.423005690431744,41.2945653321164,29.35719123274895,74.38644275364645,5.761923475062852,187.9744412576229,clayey,kharif,coastal,rice
96.70961502432361,75.76710277946016,32.848514084725394,29.07151490860847,83.99772369507886,6.177931363756282,132.59252651417836,loamy,zaid,tropical,banana
105.32710942769356,35.62164543146245,47.353249319317655,24.025474186740855,71.77975682628603,6.453189167189269,211.46018571923312,laterite,kharif,hills,coffee
86.26141069464114,69.34301819118235,67.37600627757423,28.13459822044392,82.70652370222294,5.908502577489437,136.8100460765346,loamy,zaid,tropical,banana
26.188193710468003,121.10664802598049,193.97953172717618,16.066078436093882,90.78669974497252,6.8559576322463665,134.82133381663,silty,temperate,hills,apple
86.33072069891435,48.167758672007906,47.50102241497785,29.25310501541735,80.8720624881763,6.047607384469614,210.4179365817604,clayey,kharif,coastal,rice
102.65983301918246,73.35588180768819,39.83116968537665,25.720126714484483,79.70909659717607,5.83704462714399,136.28786015283475,loamy,zaid,tropical,banana
84.54659528447786,55.454989065249826,32.7488624381063,22.327819499164956,59.79083941615532,5.82758786303975,94.73897223091899,loamy,kharif,plains,maize
99.47492526699946,48.60754384141167,19.596758720526296,28.1152265129171,62.50796768439658,7.76860256221129,91.69051094738116,black,kharif,deccan,cotton
101.56790173103985,86.68176779726669,62.82840900562385,29.13510225247,75.57465881559233,6.008592441341396,143.57314939925507,loamy,zaid,tropical,banana
30.086824129137884,135.67651464726703,212.87006474505634,16.83638694785215,88.19947909806797,7.10255192105392,147.4384825591046,silty,temperate,hills,apple
43.68444305594613,60.57321145298847,63.78378427605211,23.86085699451816,31.775402246115565,7.424399569751789,49.94555374853883,sandy,rabi,semi-arid,chickpea
81.61093486120217,24.900493531200283,22.804215804611534,19.280503898678425,65.4617312037494,6.969011317923729,53.85658945893801,alluvial,rabi,north,wheat
79.09627752291242,31.076617688887175,41.584105346913304,27.55104165537611,69.65281498007603,5.911450836207826,167.81157939121516,laterite,kharif,hills,coffee
89.72587917722119,55.790912564104346,41.91989936288126,26.78645101300221,85.71495683761526,6.657100609597389,224.38765002727712,clayey,kharif,coastal,rice
90.3544836830993,56.11116148499621,25.331508249521164,27.448265020152494,94.92779310487865,5.621884298137257,194.37861586308335,clayey,kharif,coastal,rice
75.24313676662078,28.66712785996519,28.966572567980663,27.894889339296775,84.8545544164234,6.441669873923719,211.45494707326932,clayey,kharif,coastal,rice
66.14811551072988,51.886401517374026,30.94512215156942,18.255082560070484,49.25897972272212,7.206470543610886,61.87157041713403,alluvial,rabi,north,wheat
116.50921526806496,51.792819713209326,46.2303651970115,29.499121156179523,64.91049060238478,6.422853534896436,49.261851189272505,black,kharif,deccan,cotton
51.50170051262012,75.18347886894163,76.97271242710623,18.510245271393654,34.06628162459889,7.548977499635949,39.2048783975044,sandy,rabi,semi-arid,chickpea
38.1839421557132,63.010624500380544,88.6721550452682,23.754553267155845,49.8602381572017,7.406019849956235,76.62749587874293,sandy,rabi,semi-arid,chickpea
36.72746691014712,66.28550168512207,62.511041557012575,21.52553772971516,50.01827674726094,7.183068336327846,28.078773443100246,sandy,rabi,semi-arid,chickpea
78.88611700978888,55.7666536997813,32.47175679229156,21.398253857957265,44.432263572144734,7.0020806313158745,68.5423966001006,alluvial,rabi,north,wheat
88.30917278032699,38.82389144574879,54.57027794714202,22.18889802041471,86.37560324658494,6.746503370631251,197.44438470216573,clayey,kharif,coastal,rice
130.49890566129125,41.6426991183326,21.211241500821856,31.04082069061522,74.64130839966887,6.598103034398091,74.66326552533148,black,kharif,deccan,cotton
127.31875134289304,51.53076787025245,22.986963184100354,30.81560304071871,64.90672063549053,7.226203815607898,93.38847353293971,black,kharif,deccan,cotton
94.43938793276858,19.498278989689773,39.415379176838584,25.48218551347283,76.68712163745823,5.892646671574937,213.31753118598377,clayey,kharif,coastal,rice
80.05863709974577,44.39636606016994,46.29025411375325,27.497293522791395,75.5234046966458,5.391463797178575,221.08707170780764,clayey,kharif,coastal,rice
35.168366711134944,71.0310188495033,79.49636733181616,21.54070448496138,32.78236611573453,6.582977212788639,43.32226121815562,sandy,rabi,semi-arid,chickpea
119.04982318924677,68.34386246197681,16.755236694854695,29.75503680713585,69.54667370521666,7.199088648330498,75.2343283543873,black,kharif,deccan,cotton
81.97725272649005,25.65973997316925,45.55143225941118,23.28969584590889,70.80198120496286,5.795378543819898,225.15532933361646,laterite,kharif,hills,coffee
109.17834400549722,22.89093327927427,25.47317191084472,21.269182295980706,71.1003863971946,5.903171065976883,169.7793462659349,laterite,kharif,hills,coffee
82.04855087635708,31.947287528674323,35.708431394750214,24.65616208025987,68.33645164293891,6.462041478432099,95.8246283369476,loamy,kharif,plains,maize
50.718304580141876,35.81882388481314,38.37467874311098,20.204839217612534,56.10620024305398,7.3828302189403425,39.61820770280376,alluvial,rabi,north,wheat
81.47083855335288,45.48427920829799,42.25568304983325,24.393370933052914,83.59211846409357,6.291712534226034,202.00610427024492,clayey,kharif,coastal,rice
123.18763950347441,46.945925329577,29.416264593580237,30.56748098665995,57.17284021865112,6.167149583595239,105.86985712029107,black,kharif,deccan,cotton
23.604172850275514,133.69572835097358,218.25594529762157,11.898359391260207,82.25833390606537,6.501939294977129,93.28859530168994,silty,temperate,hills,apple
52.54518040959037,71.76069596320771,67.93372668584979,20.766562947077755,38.64179837310112,7.226419259418899,81.76392265877305,sandy,rabi,semi-arid,chickpea
121.33421541027349,52.04993375678873,34.9665370537094,34.0627686468297,51.74464337653907,6.541568196693012,62.67649831650952,black,kharif,deccan,cotton
24.25674453657999,131.8330674594408,204.91283404273668,20.013154091487884,90.60261473328671,6.659086155154084,116.02795708634184,silty,temperate,hills,apple
82.50020673421832,45.72580587356116,16.61938931298255,25.77935735313263,67.18715022795682,6.145894715804658,84.38799106323872,loamy,kharif,plains,maize
25.451667803970125,132.0683932306137,197.24393980995868,14.064816279951078,96.46457712587323,6.228976834689136,135.52143940307064,silty,temperate,hills,apple
63.42862087080444,44.09322397400804,56.47023216653477,24.809961014423788,68.37987844109855,6.440104552958358,96.5988707731453,loamy,kharif,plains,maize
101.34196678927816,78.67181109653981,47.35979629014061,27.968618985491783,79.76142661143096,6.0611867644572825,102.85025082025368,loamy,zaid,tropical,banana
121.81199998686964,83.79269811898811,31.292382098264408,22.401121482785193,84.39832155802628,5.966325280975131,172.8253193902074,loamy,zaid,tropical,banana
103.58117011949653,24.3887648254363,17.242215478134924,22.74786420579507,66.1485821294842,6.270154358526733,206.13559661096204,laterite,kharif,hills,coffee
73.44472154996569,34.13557746729807,19.08036356299349,23.68709213982969,60.622536835186125,6.532289849298145,99.05076837959184,loamy,kharif,plains,maize
105.65695525892109,37.323159425473456,37.002301102000104,24.176628875860374,75.12432539221044,6.403965312525418,153.62484461752163,laterite,kharif,hills,coffee
116.27362475656486,45.36491325561731,28.777908895291215,27.475860632808764,55.54656628314191,6.878504057513558,87.01918569399794,black,kharif,deccan,cotton
25.720311367804683,139.289355469579,189.69496612045955,16.560579010845284,87.87943270974522,5.945524281394851,91.77379590554807,silty,temperate,hills,apple
72.86253836225006,34.194056602465096,30.610357880338807,21.905395069055267,47.18932157551894,6.627743984556312,85.49513467501545,alluvial,rabi,north,wheat
32.91897575507095,119.29784377902521,206.8326736048605,16.963107988088904,81.64817639227782,5.770387986571077,112.27052576243292,silty,temperate,hills,apple
99.19660682154465,50.46661515278903,33.697769217238616,31.164861451765063,59.4403701016454,7.207730555815845,93.5548479910241,black,kharif,deccan,cotton
92.31400164778503,45.67525676082545,44.3366427847902,19.904054835815923,54.81553700643682,6.495589733372298,67.38247858732555,alluvial,rabi,north,wheat
12.518667051955402,129.41722331682718,197.0856519357126,18.054090155257605,77.44113841878104,5.938949971465046,124.79252287744805,silty,temperate,hills,apple
91.16611297042638,51.167028186484664,0.0,31.645887015694214,63.01684322715956,7.149885906955196,56.95777723637897,black,kharif,deccan,cotton
88.67579069488892,42.89119398689984,47.575458710062485,24.3771195242598,82.08197270185619,6.0353695709975215,207.22244303513315,clayey,kharif,coastal,rice
73.91666837173331,34.01890340201149,17.47649756973502,25.175840789906207,63.33979945948572,6.191368885120342,90.17011253446307,loamy,kharif,plains,maize
32.205599144183005,63.36555386374604,55.767265659716664,23.55116528956606,49.1495616850954,6.854529547582655,61.96406031889637,sandy,rabi,semi-arid,chickpea
92.82917447789694,84.0552520522431,48.851462431478,27.695183487361543,87.63343317063259,5.737958894320515,151.8258754435091,loamy,zaid,tropical,banana
99.60501364413254,74.21714782635793,40.49849073165684,30.53520791964344,64.76475249502602,6.279250720097744,140.72510124404926,loamy,zaid,tropical,banana
73.14933911581012,47.61919367285068,44.472428539022644,18.045137804538534,56.0542027369891,7.1514753945163845,30.307770061256093,alluvial,rabi,north,wheat
90.8600490276532,18.17266088402705,44.35798173823548,24.591537929683017,75.60930001406352,6.423975617487932,150.45442549265275,laterite,kharif,hills,coffee
38.42622523078706,85.81226927581568,72.08557262610718,21.141608758540098,51.29235335077717,6.96882379654861,69.44403417932915,sandy,rabi,semi-arid,chickpea
115.81896225864926,33.502011249463195,33.68530035098906,22.881864772604143,68.25575136072473,6.126527042487523,207.94722918040048,laterite,kharif,hills,coffee
38.10335563182355,63.91826824011046,82.73773525375309,19.81359701084459,46.284682491319806,6.685684316028931,87.85468603875259,sandy,rabi,semi-arid,chickpea
12.530372717335704,138.2880321783391,211.57664114349973,16.857432726221578,86.78410604019875,6.630704123625449,74.4306116233691,silty,temperate,hills,apple
105.82057574462499,85.98912927591022,40.725247097766896,26.028291359411135,89.68468353814693,6.035315537301474,137.5354163310773,loamy,zaid,tropical,banana
42.47715030095068,73.45878837739146,65.56052521002479,22.919274308584324,33.636989087792244,6.881031562759511,76.51445934988384,sandy,rabi,semi-arid,chickpea
82.36185308678076,32.21197559452902,43.497551582054854,22.85133536885871,74.43144054783859,5.933928069700525,173.0845441054821,laterite,kharif,hills,coffee
88.02336119054821,68.37527396318914,55.99771038490132,24.11515060705373,79.7770352903967,5.642907847758552,152.02614110306527,loamy,zaid,tropical,banana
70.92466255733936,51.54330004632391,34.76806762856751,22.153411073666444,55.452397258876374,6.641244075700791,86.9212846611436,alluvial,rabi,north,wheat
97.98427995530804,27.10180577781358,17.462293268320956,23.191675150284826,75.06839397704623,6.214660204494894,201.40401807824182,laterite,kharif,hills,coffee
81.20849646324608,50.38600790928444,54.93321845918263,22.078331215719206,64.67039080278249,6.796441437181857,115.29079618676073,loamy,kharif,plains,maize
130.82829446773334,36.76520220066696,7.472671142376296,28.929621941810204,61.45884551973567,6.484122722744848,68.900535625738,black,kharif,deccan,cotton
86.09350301730582,61.48474004760642,57.09621343846905,26.532484428169838,81.81224693060194,6.2733260523382155,124.58094325188881,loamy,zaid,tropical,banana
85.77609530278536,39.90513681107234,46.5367029468984,21.528594569606028,66.97020783698923,6.462559337150215,77.67413823615784,loamy,kharif,plains,maize
108.35073302731067,39.1290582894749,36.31500137998508,25.64365035535672,77.80642397653298,5.764434874339623,202.22405373538163,clayey,kharif,coastal,rice
87.86136316960767,42.422286540105766,45.66814367091001,25.219322463646144,59.27124909721507,6.740862944876091,103.9713269074301,loamy,kharif,plains,maize
95.22250937632872,43.38438098933598,20.67796030391879,26.684965933924175,61.7931508097922,6.818813397046675,31.87983987881242,black,kharif,deccan,cotton
106.48865922635439,24.396233640547365,13.080558119826662,23.819364904346855,73.30177094168715,6.0203128297849595,189.250938300334,laterite,kharif,hills,coffee
106.49180377617307,35.224167523962876,16.404163231335612,26.81011331247907,64.01025420522448,6.818094412500015,84.6205732952731,black,kharif,deccan,cotton
67.33583493992566,34.9119702506196,34.75352437350116,19.059657623424158,52.175070053346786,6.958764108986216,41.765332821313066,alluvial,rabi,north,wheat
111.48475264856707,48.48933910396658,30.15564874769276,29.574370701242433,69.55468909600842,6.766762141292565,68.3566294032199,black,kharif,deccan,cotton
82.48324065973159,59.65307535547177,55.768727971239954,24.5573161474365,68.53728131621361,5.997197421785052,88.24246515168758,loamy,kharif,plains,maize
57.73521436813671,57.527912399229635,85.33009237364027,20.76351228100148,42.47803643560539,6.878361029204242,66.2308230923929,sandy,rabi,semi-arid,chickpea
37.25237436586691,67.06001225771215,51.41663861275835,21.604730819334232,41.0560930029092,7.0438974700119426,83.31828549154537,sandy,rabi,semi-arid,chickpea
72.10802084856014,45.43558903112893,25.079618132869975,19.190929826414532,63.87754224190561,6.662012178560195,49.28407461234454,alluvial,rabi,north,wheat
91.04717079754431,29.600158937595044,49.00541434967749,28.693016489504185,72.29378886807699,5.744237172598189,222.5568080633457,clayey,kharif,coastal,rice
100.86194942554317,36.02031993310248,28.854023120284268,23.571670803497017,70.88297362401529,5.87363437923215,200.4575933383521,laterite,kharif,hills,coffee
44.23291066251971,71.4793447718271,75.20579140661297,25.447782444831148,36.55837808942459,7.101507674820105,55.29771750415191,sandy,rabi,semi-arid,chickpea
120.07728451638252,52.03006853426677,15.519092758113413,32.8180581247406,63.40658669889259,6.148130336581321,54.95248508467565,black,kharif,deccan,cotton
79.97307358864636,62.86238373360024,50.411851919710166,27.149607618269634,72.05370675153867,6.680666783177672,156.25079827965158,loamy,zaid,tropical,banana
70.29590342765017,46.1323667280167,40.82880032336197,17.555125889254178,49.95430516797725,6.795534514202187,63.00330839009099,alluvial,rabi,north,wheat
56.52167167260089,43.34639891685745,26.449743392686095,16.44737118246452,61.361963228678164,6.605361205468824,79.79262409973124,alluvial,rabi,north,wheat
71.49436379594408,41.25787538275491,27.451955227047495,22.416882668413905,78.68979726365637,6.504128874914945,107.73518108809478,loamy,kharif,plains,maize
58.41408559602969,47.87680707070689,33.34839218656375,23.81384379556566,64.8321052608187,6.478945943828563,108.952992196966,loamy,kharif,plains,maize
111.53835546793107,29.92062116583742,42.12937660806882,23.696891202409454,72.29354894808094,6.00364177567328,197.3428875377241,laterite,kharif,hills,coffee
96.9501529369412,27.49484100739509,44.445385836305356,24.053251023429937,71.67391160919557,6.488636840325111,240.76966458855904,laterite,kharif,hills,coffee
30.44514088682196,128.631308671292,185.3768661362421,16.579015080347716,94.60715520027519,6.317743873010601,97.5893605454117,silty,temperate,hills,apple
104.10936995011895,65.49327952607003,35.13676881460802,23.513691526883665,82.13709614282433,6.099821967555766,216.20152317955487,clayey,kharif,coastal,rice
39.705436007190144,126.82499577771773,195.14385932544144,15.056761903392946,93.94457040740714,7.234128714915599,79.76366078127604,silty,temperate,hills,apple
84.62081534581753,54.50249005578364,43.122656338866804,26.76653817705176,73.69606880741782,6.268769358552803,97.46104636868357,loamy,kharif,plains,maize
111.82713274747559,31.33814017530458,6.875155259399953,30.848430343377114,50.47097281670817,7.1951468853367055,73.89795801915422,black,kharif,deccan,cotton
10.17238393907174,136.25116727038403,197.35988445303926,18.555278526933616,91.64039906447036,5.4549621130615265,125.90484408856913,silty,temperate,hills,apple
93.80777095329796,39.43216805607308,37.95510902602955,25.596931685894244,86.58180815374531,5.9019619837849815,233.31170472626857,clayey,kharif,coastal,rice
124.96554884498404,36.06302122893517,23.535114110700547,30.660751501018137,65.960224950742,7.4707557068573935,59.73121365378679,black,kharif,deccan,cotton
83.29413407125722,61.63428712085699,13.430418864311306,23.427768212468767,59.797968462059444,6.441729051394588,78.57101561606525,loamy,kharif,plains,maize
117.56658730712262,28.855141045038785,11.434166033375467,30.389373726265692,60.321939013202645,6.620778503238306,103.01763720625934,black,kharif,deccan,cotton
69.28623507068275,45.80098329093415,24.131078450812232,21.24391261856038,63.615868748810655,6.537466862731593,74.70396462955414,alluvial,rabi,north,wheat
85.56248163629806,51.78842603458394,21.182242957062257,26.59614862413524,61.995531537458504,5.820716629885186,69.09912580827395,loamy,kharif,plains,maize
89.85712446926718,31.26557250493574,36.70557422570778,23.697726388726547,74.3938778084354,6.206309875857965,223.7514024161284,laterite,kharif,hills,coffee
74.44301684428966,51.358412569330234,0.8328674897666914,24.68919432549309,43.109523048711296,5.796787807408104,99.03537201881969,loamy,kharif,plains,maize
88.19043693241763,58.30195403152731,38.20869397525879,25.732783630476312,66.63587158059278,6.203480940625991,103.9563367800001,loamy,kharif,plains,maize
94.43326794689044,36.0539487714041,39.938537599359144,26.705802782655876,86.0254472927936,6.692618651459801,221.8116981380349,clayey,kharif,coastal,rice
26.865935472939267,127.63430672620166,198.87087696709222,16.140646481466124,97.68547656624938,6.691435830255614,128.39646841832877,silty,temperate,hills,apple
83.62272871914493,35.0811773176831,40.23152644700607,27.443318653917153,67.79706597318386,6.268325763675787,79.85789439143517,loamy,kharif,plains,maize
107.97245040178797,38.2591411501795,14.71390566982408,31.38050779674162,65.9716855365831,6.805645295346602,65.77947438838324,black,kharif,deccan,cotton
107.66970659583723,71.0534064662114,82.24850430589564,29.59423417657492,87.82598079596286,6.278335054225815,187.05729949877144,loamy,zaid,tropical,banana
84.32857914607307,47.893613233818066,19.483350011064626,23.43084413175386,67.19218245238261,6.61453788316611,87.18024205111163,loamy,kharif,plains,maize
41.14380320356602,131.6986380688836,195.94079281949917,18.53892755569644,80.04190799170394,6.4226908777072,105.88549978318979,silty,temperate,hills,apple
82.63369806032686,32.69284742743294,38.75378058556328,25.324049566371073,67.24631871023757,6.621193519316488,61.91461803818502,loamy,kharif,plains,maize
73.10922531881076,46.140433228139514,27.43735222355574,19.22692499714544,56.731944338912804,5.766283462006863,45.00432444096785,loamy,kharif,plains,maize
81.34490292711305,42.3216132306672,41.40022970968874,27.393639474112224,89.22857266768914,6.278258442071139,233.5782712614379,clayey,kharif,coastal,rice
21.844366253374183,144.71631839889073,176.27465154770024,20.5403635572428,100.0,5.552781864702971,113.04993542166486,silty,temperate,hills,apple
77.7185918263671,33.704926026404024,36.28554411525585,21.96485051487945,57.9209112828957,6.748689108916557,63.082327948680586,alluvial,rabi,north,wheat
85.02676637302365,40.99477473015739,38.966792178147415,28.423451019042144,86.06787135741631,6.433914106337799,206.23255435538482,clayey,kharif,coastal,rice
118.42161691930406,81.11373129121661,57.252079602317274,29.880085409291024,82.1755579981796,5.685693786305029,101.23325172440755,loamy,zaid,tropical,banana
132.2378145262239,70.84142556218767,53.20171494952092,25.30781154842434,80.69881049030853,5.673371057258732,141.15054114299977,loamy,zaid,tropical,banana
80.23967428373447,48.01999356415087,39.383470408729885,22.742375215227305,64.46407758379559,5.840681668653151,92.70246903736164,loamy,kharif,plains,maize
67.78954839321678,48.52173318657533,32.71379393344515,23.39370245824693,68.71821179289488,6.518956376417447,96.32095741288572,loamy,kharif,plains,maize
96.22725338516,25.735700452593026,42.87040037652234,24.366266860973063,79.9792394905106,5.423962362769322,195.06795834442403,laterite,kharif,hills,coffee
78.08281909957927,45.96218138875452,18.346617187381316,24.905487603078356,50.51535289381378,6.62693790393355,60.15788329054016,loamy,kharif,plains,maize
75.3910017699915,56.39922605132798,38.84346466463095,23.811075319199688,73.18310194959614,6.317169411371835,54.38523784873059,loamy,kharif,plains,maize
95.59771934329612,42.46756308172392,26.946164208114137,20.213595505503193,60.92348411790046,6.5016504411414475,52.380768057357386,alluvial,rabi,north,wheat
87.09340025630715,18.575304395764217,30.889994119272263,21.298311177152332,68.91928807770535,5.67113426144609,193.4222779706254,laterite,kharif,hills,coffee
76.33842158050268,66.8217488020405,33.96336244295546,24.744826170942385,63.60638402045459,6.426499650784892,90.12033360872142,loamy,kharif,plains,maize
32.19406120864795,129.25585404634154,187.9555961613133,15.03107514566461,90.5382158483824,6.981217699013788,106.9385227798771,silty,temperate,hills,apple
63.66737408462754,67.58659010704834,37.6378990784596,21.28339536562118,45.35088513273075,6.412054291922315,89.75767375837461,alluvial,rabi,north,wheat
86.45483108481854,32.24380672829385,28.062997292318208,21.91656366197984,59.20789283114742,6.418718569387665,48.31195690023051,loamy,kharif,plains,maize
88.52466798356244,37.07828814196445,38.75814078320847,26.546440719227608,84.91537507261481,6.7150221905476055,168.66683118137405,clayey,kharif,coastal,rice
33.586855061043174,75.54643617172609,105.31846427451708,22.110898623141058,37.40786690927818,6.685262177100525,66.03909792611198,sandy,rabi,semi-arid,chickpea
78.79149602190873,48.55019324297279,47.675516913974825,27.796582123567294,91.49799160226266,6.422379900001447,234.80028472608672,clayey,kharif,coastal,rice
106.68066498851172,6.6399887091587,29.309162851135152,22.22727553301443,71.1970208534698,5.9244300052698335,192.75249210414592,laterite,kharif,hills,coffee
83.28223966361664,44.59385771716612,48.42344351465524,27.248834577705626,88.56079851225512,6.280223980940274,230.60129411202934,clayey,kharif,coastal,rice
69.60382844565353,49.65487345038505,50.78935437443905,20.915587177432577,44.359512767141915,6.858898471006436,89.65727486618019,alluvial,rabi,north,wheat
35.72234454418657,75.72211477352505,79.22184735723958,19.4572461593178,34.10982536677348,6.616592623978229,64.82905179879181,sandy,rabi,semi-arid,chickpea
47.24699196769792,72.46141004247674,89.13054932776251,23.350762397926438,39.36321891991866,6.629635380908033,63.40724251685248,sandy,rabi,semi-arid,chickpea
86.4336210234191,39.59237473864566,32.14254765484731,27.802929962667744,81.27009911795533,5.771037982681463,194.4412485136076,clayey,kharif,coastal,rice
91.30954875826177,25.201536358942604,29.27622896263496,28.39323037171666,65.53663275315145,6.180139477482536,202.33015484935606,laterite,kharif,hills,coffee
108.26425680547219,29.87495847814461,35.88442319282259,25.703807266390303,65.67094599408856,5.906790806144202,193.15866697669392,laterite,kharif,hills,coffee
109.53212064827865,65.69739852401423,39.39203320920221,24.85266754692966,85.19838440214559,6.087613152616662,160.1053503186554,loamy,zaid,tropical,banana
23.9163237228111,127.38375607536182,208.8487793916031,15.751856003898766,96.91093806962712,6.389458041088061,115.4101712803267,silty,temperate,hills,apple
126.1939716199838,42.1221204445071,9.401604426138505,30.42003419008983,55.39603241459384,6.716547277156894,72.70444101996155,black,kharif,deccan,cotton
90.70343239281726,31.366547352606183,38.229655837115764,26.725459441585755,86.30036318612098,6.549938486418603,198.82927836043183,clayey,kharif,coastal,rice
23.046521615039442,133.64021303808505,205.6907299025055,12.189342352005077,89.22963594192144,6.482854729178667,144.72077787030295,silty,temperate,hills,apple
41.1110156036287,136.44278282275909,188.78645328322276,17.06148429837342,72.3558068255891,6.120263543790198,115.72887451652619,silty,temperate,hills,apple
91.51408355172408,70.47963746347708,54.66558691059342,27.951479494416628,81.2920627597325,6.175284596741139,137.4535814816624,loamy,zaid,tropical,banana
111.15449889982084,52.61378189891708,12.301487350605841,29.416307640938058,60.20397255348967,7.0352400102837525,84.50256134696018,black,kharif,deccan,cotton
34.069470624139704,81.67401527738421,78.61982057336778,24.573157554223194,43.54016699425851,7.398631432004176,69.38186092176673,sandy,rabi,semi-arid,chickpea
107.01208327114215,79.1810346500646,15.1236367501444,28.322005081069324,83.85291771379558,6.156074921918459,147.94828107582842,loamy,zaid,tropical,banana
74.5663438108153,47.775911169235926,38.471654635314486,18.34931189637063,55.389658525304455,6.847112990421645,81.5134190660732,alluvial,rabi,north,wheat
55.356436066697995,70.9392700572799,21.017291346160114,21.765211929789366,60.822987885182386,6.351508420605368,74.86535587678198,alluvial,rabi,north,wheat
102.63302891219561,28.11236945677149,32.32298160700303,25.332163305470054,81.66114118106539,5.718159848355292,232.7030189362881,clayey,kharif,coastal,rice
93.19282079288558,81.50212497858526,62.154081556334354,27.194565451228332,77.4434865786136,6.008841990884437,160.85352693120657,loamy,zaid,tropical,banana
30.512503760190825,65.79343926758717,81.61335800520833,23.76924917163117,26.249119895419184,6.808883589008016,58.181924843780116,sandy,rabi,semi-arid,chickpea
88.42660293436234,58.65159945488327,32.29338466303744,19.471874436084846,54.207392723121245,6.779506979435613,97.00094562639217,alluvial,rabi,north,wheat
76.69360659620774,68.72991825979389,39.6792339896095,22.652143546595163,56.09748838077223,6.674373586605663,72.62542780161951,alluvial,rabi,north,wheat
76.43652339734668,37.0622107984787,27.13440374287769,28.285913668735187,95.98377918448796,5.788184848199744,203.25073191829614,clayey,kharif,coastal,rice
105.20769831165984,26.1781848462296,44.71392961911903,25.12702090951644,86.84818253077921,6.154119672259296,183.3818834830494,clayey,kharif,coastal,rice
79.50148263232333,54.71975499719007,23.666417096895763,17.089473079703097,51.798882845902725,7.011194561134452,54.159921929480575,alluvial,rabi,north,wheat
121.19105018464853,34.39088043613261,20.388441208724366,29.265180194875647,59.18098094900764,6.952410417585096,59.39133090711098,black,kharif,deccan,cotton
118.92010937365757,49.038374256375626,18.901519766981504,28.044520709366633,75.28491569475146,6.641817157051272,61.68244577759127,black,kharif,deccan,cotton
69.84755543423846,63.82293792704712,29.434437657800526,16.759138354878473,66.35829331253527,6.938837378434478,63.599742823743995,alluvial,rabi,north,wheat
122.62149241958686,43.199313731191246,41.79832395368126,27.41377079461511,63.304642491819564,6.787461338666915,72.99404665113184,black,kharif,deccan,cotton
21.65714297672635,130.81793527867416,179.29899264339747,18.169780352286622,92.07641454835961,6.868914558657285,106.33089340444269,silty,temperate,hills,apple
